-85.69, 10.23
-85.72, 10.21
-85.74, 10.19
-85.73, 10.16
-85.72, 10.13
-85.70, 10.10
-85.68, 10.07
-85.66, 10.05
-85.64, 10.02
-85.62, 9.99
-85.59, 9.96
-85.58, 9.92
-85.55, 9.88
-85.52, 9.86
-85.48, 9.85
-85.43, 9.85
-85.38, 9.86
-85.34, 9.87
-85.30, 9.89
-85.30, 9.93
-85.32, 9.98
-85.34, 10.01
-85.35, 10.05
-85.37, 10.09
-85.40, 10.12
-85.44, 10.14
-85.48, 10.16
-85.52, 10.18
-85.56, 10.20
-85.59, 10.22
-85.62, 10.23
-85.66, 10.24
