-85.64, 10.04
-85.63, 10.07
-85.63, 10.09
-85.61, 10.12
-85.58, 10.14
-85.56, 10.15
-85.53, 10.15
-85.51, 10.14
-85.48, 10.12
-85.47, 10.11
-85.45, 10.08
-85.44, 10.06
-85.43, 10.03
-85.42, 10.00
-85.42, 9.98
-85.40, 9.95
-85.41, 9.93
-85.43, 9.92
-85.44, 9.90
-85.48, 9.90
-85.51, 9.90
-85.53, 9.90
-85.55, 9.90
-85.58, 9.91
-85.60, 9.92
-85.62, 9.95
-85.63, 9.97
-85.64, 10.00
