> -100 contour -Z-100
> -60 contour -Z-60
276	9.60776283816	-60
275.95	9.63534788936	-60
275.925067404	9.65	-60
275.9	9.66421504021	-60
275.85	9.69475923739	-60
275.841900674	9.7	-60
275.8	9.72655082643	-60
275.765650317	9.75	-60
275.75	9.76054074466	-60
275.7	9.79642045721	-60
275.695213032	9.8	-60
275.65	9.83372640312	-60
275.629177915	9.85	-60
275.6	9.87284119725	-60
275.566495806	9.9	-60
275.55	9.9134214431	-60
275.50605531	9.95	-60
275.5	9.95505893826	-60
275.45	9.9971489301	-60
275.446596484	10	-60
275.4	10.0390868396	-60
275.386916637	10.05	-60
275.35	10.0807276115	-60
275.326589511	10.1	-60
275.3	10.1217550009	-60
275.265009555	10.15	-60
275.25	10.1619924605	-60
275.201800615	10.2	-60
275.2	10.2014000803	-60
275.15	10.2392783016	-60
275.135688713	10.25	-60
275.1	10.2762987196	-60
275.067727882	10.3	-60
275.05	10.3127721548	-60
275	10.3488328314	-60
274.998359306	10.35	-60
274.95	10.383699955	-60
274.926948696	10.4	-60
274.9	10.4186462313	-60
274.855646348	10.45	-60
274.85	10.4539062232	-60
274.8	10.4888472833	-60
274.784472148	10.5	-60
274.75	10.5242805183	-60
274.714892635	10.55	-60
274.7	10.5607300699	-60
274.65	10.5982382268	-60
274.647718937	10.6	-60
274.6	10.636400491	-60
274.582985482	10.65	-60
274.55	10.6761231661	-60
274.521175402	10.7	-60
274.5	10.7174190044	-60
274.462000248	10.75	-60
274.45	10.7602267563	-60
274.405019104	10.8	-60
274.4	10.8044096053	-60
274.35	10.8497557922	-60
274.349737377	10.85	-60
274.3	10.8958446056	-60
274.295608569	10.9	-60
274.25	10.9427758276	-60
274.242470107	10.95	-60
274.2	10.9904487245	-60
274.190165781	11	-60
274.15	11.0388588928	-60
274.138671812	11.05	-60
274.1	11.088071917	-60
274.088036418	11.1	-60
274.05	11.1381704636	-60
274.038304698	11.15	-60
274	11.1891886584	-60
273.989454763	11.2	-60
273.95	11.2410495594	-60
273.941360065	11.25	-60
273.9	11.2935239352	-60
273.893779824	11.3	-60
273.85	11.3462310895	-60
273.846372921	11.35	-60
273.8	11.398695342	-60
273.798732709	11.4	-60
273.750412822	11.45	-60
273.75	11.4504270047	-60
273.70107342	11.5	-60
> -50 contour -Z-50
276	9.4751478225	-50
275.958238259	9.5	-50
275.95	9.50474105477	-50
275.9	9.53458225876	-50
275.875327785	9.55	-50
275.85	9.56545131803	-50
275.8	9.59769262802	-50
275.79655678	9.6	-50
275.75	9.63078503162	-50
275.722450858	9.65	-50
275.7	9.66552617848	-50
275.652567497	9.7	-50
275.65	9.70185917616	-50
275.6	9.73916098177	-50
275.585897598	9.75	-50
275.55	9.77768788934	-50
275.521724442	9.8	-50
275.5	9.81723900437	-50
275.459235674	9.85	-50
275.45	9.85746968687	-50
275.4	9.89792173784	-50
275.397390566	9.9	-50
275.35	9.93797205836	-50
275.334781377	9.95	-50
275.3	9.97760754675	-50
275.271259576	10	-50
275.25	10.0165961474	-50
275.20632453	10.05	-50
275.2	10.0548329741	-50
275.15	10.0919282816	-50
275.138841186	10.1	-50
275.1	10.128026104	-50
275.069154665	10.15	-50
275.05	10.1635652274	-50
275	10.1987324535	-50
274.998163164	10.2	-50
274.95	10.2329622447	-50
274.925354545	10.25	-50
274.9	10.2673123151	-50
274.853026861	10.3	-50
274.85	10.3020727932	-50
274.8	10.3365867823	-50
274.781161153	10.35	-50
274.75	10.3717947215	-50
274.711267927	10.4	-50
274.7	10.4080510646	-50
274.65	10.4451830871	-50
274.643748945	10.45	-50
274.6	10.4831404209	-50
274.578828798	10.5	-50
274.55	10.5226121336	-50
274.516782799	10.55	-50
274.5	10.5636643529	-50
274.457474643	10.6	-50
274.45	10.6063218862	-50
274.400639778	10.65	-50
274.4	10.6505612254	-50
274.35	10.6960472908	-50
274.345817044	10.7	-50
274.3	10.7429026328	-50
274.292673478	10.75	-50
274.25	10.7909040272	-50
274.240782458	10.8	-50
274.2	10.8397580691	-50
274.189746349	10.85	-50
274.15	10.8891927786	-50
274.139253615	10.9	-50
274.1	10.9390059166	-50
274.089101634	10.95	-50
274.05	10.9890838094	-50
274.039190772	11	-50
274	11.039384871	-50
273.989491913	11.05	-50
273.95	11.0898989022	-50
273.939999436	11.1	-50
273.9	11.1405999236	-50
273.890685009	11.15	-50
273.85	11.1914090358	-50
273.841465424	11.2	-50
273.8	11.2421785697	-50
273.792191368	11.25	-50
273.75	11.2927058585	-50
273.74266053	11.3	-50
273.7	11.3427738346	-50
273.692652563	11.35	-50
273.65	11.3922066398	-50
273.64197989	11.4	-50
273.6	11.4409162514	-50
273.59053804	11.45	-50
273.55	11.4889205091	-50
273.538334867	11.5	-50
> -40 contour -Z-40
276	9.32383033484	-40
275.958047354	9.35	-40
275.95	9.3549197495	-40
275.9	9.3859242022	-40
275.877840453	9.4	-40
275.85	9.4174075067	-40
275.8	9.44976474119	-40
275.799644368	9.45	-40
275.75	9.48252845109	-40
275.724305466	9.5	-40
275.7	9.51642058492	-40
275.652083442	9.55	-40
275.65	9.55145541131	-40
275.6	9.58711421639	-40
275.582372533	9.6	-40
275.55	9.62372160554	-40
275.514832032	9.65	-40
275.5	9.66113457084	-40
275.45	9.69906280497	-40
275.448753015	9.7	-40
275.4	9.73687822968	-40
275.382537973	9.75	-40
275.35	9.77462409437	-40
275.315953654	9.8	-40
275.3	9.81197862923	-40
275.25	9.84864385743	-40
275.248074884	9.85	-40
275.2	9.8841221109	-40
275.176944235	9.9	-40
275.15	9.9187047869	-40
275.103612712	9.95	-40
275.1	9.9524571389	-40
275.05	9.98514582962	-40
275.026799838	10	-40
275	10.0173180312	-40
274.95	10.049365825	-40
274.948992123	10.05	-40
274.9	10.0811138839	-40
274.870686352	10.1	-40
274.85	10.113409099	-40
274.8	10.1465121582	-40
274.794826395	10.15	-40
274.75	10.1803086564	-40
274.722055855	10.2	-40
274.7	10.2155113667	-40
274.653161505	10.25	-40
274.65	10.2523127884	-40
274.6	10.2903139383	-40
274.587842408	10.3	-40
274.55	10.3298992917	-40
274.525781575	10.35	-40
274.5	10.3711860299	-40
274.466579184	10.4	-40
274.45	10.4141509354	-40
274.409898877	10.45	-40
274.4	10.4587699682	-40
274.355473101	10.5	-40
274.35	10.5050297499	-40
274.303058526	10.55	-40
274.3	10.5529109478	-40
274.252387923	10.6	-40
274.25	10.602345854	-40
